Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-01 00:00:00-04:00,815.0,845.0,798.0,843.0,4224,0.0,0.0
2021-04-05 00:00:00-04:00,842.0,856.0,815.0,825.0,3775,0.0,0.0
2021-04-06 00:00:00-04:00,827.0,860.0,827.0,838.0,3067,0.0,0.0
2021-04-07 00:00:00-04:00,826.0,838.0,774.0,778.0,4098,0.0,0.0
2021-04-08 00:00:00-04:00,781.0,784.0,728.0,733.0,4503,0.0,0.0
2021-04-09 00:00:00-04:00,739.0,739.5,696.0,698.0,5049,0.0,0.0
2021-04-12 00:00:00-04:00,695.0,700.0,633.0,689.0,7706,0.0,0.0
2021-04-13 00:00:00-04:00,682.0,720.5,656.2000122070312,706.0,4417,0.0,0.0
2021-04-14 00:00:00-04:00,702.0,722.0,680.0,685.0,2873,0.0,0.0
2021-04-15 00:00:00-04:00,698.0,700.0,661.0,676.0,3711,0.0,0.0
2021-04-16 00:00:00-04:00,682.0,716.0,674.5999755859375,710.0,3378,0.0,0.0
2021-04-19 00:00:00-04:00,706.0,711.0,682.5999755859375,702.0,2707,0.0,0.0
2021-04-20 00:00:00-04:00,695.0,700.0,674.0,694.0,4738,0.0,0.0
2021-04-21 00:00:00-04:00,691.0,748.0,680.0,737.0,4567,0.0,0.0
2021-04-22 00:00:00-04:00,748.0,783.0,735.5999755859375,749.0,5100,0.0,0.0
2021-04-23 00:00:00-04:00,761.0,775.0,745.0,758.0,2485,0.0,0.0
2021-04-26 00:00:00-04:00,772.0,773.0,752.0,772.0,2875,0.0,0.0
2021-04-27 00:00:00-04:00,772.0,797.0,753.0,774.0,2982,0.0,0.0
2021-04-28 00:00:00-04:00,769.0,797.0,764.0,791.0,2746,0.0,0.0
2021-04-29 00:00:00-04:00,800.0,800.0,761.0,766.0,2026,0.0,0.0
2021-04-30 00:00:00-04:00,760.0,800.0,750.0,791.0,2635,0.0,0.0
2021-05-03 00:00:00-04:00,799.0,817.0,778.0,793.0,5327,0.0,0.0
2021-05-04 00:00:00-04:00,784.0,812.0,745.0,801.0,3739,0.0,0.0
2021-05-05 00:00:00-04:00,804.0,811.0,781.0,797.0,2504,0.0,0.0
2021-05-06 00:00:00-04:00,799.0,805.0,773.0,783.0,2219,0.0,0.0
2021-05-07 00:00:00-04:00,779.0,809.0,768.0,788.0,3606,0.0,0.0
2021-05-10 00:00:00-04:00,786.0,827.0,776.0,778.0,5756,0.0,0.0
2021-05-11 00:00:00-04:00,748.0,757.0,685.0,689.0,6905,0.0,0.0
2021-05-12 00:00:00-04:00,690.0,691.0,641.0,659.0,4203,0.0,0.0
2021-05-13 00:00:00-04:00,662.0,698.0,625.0,647.0,4529,0.0,0.0
2021-05-14 00:00:00-04:00,655.0,679.0,643.0,674.0,3688,0.0,0.0
2021-05-17 00:00:00-04:00,669.0,729.0,660.5,725.0,2615,0.0,0.0
2021-05-18 00:00:00-04:00,725.0,751.5,721.0,729.0,1829,0.0,0.0
2021-05-19 00:00:00-04:00,717.0,717.0,687.0,688.0,2564,0.0,0.0
2021-05-20 00:00:00-04:00,684.0,719.0,679.0999755859375,703.0,2064,0.0,0.0
2021-05-21 00:00:00-04:00,709.0,734.0,700.0,723.0,2897,0.0,0.0
2021-05-24 00:00:00-04:00,732.0,779.0,724.0,767.0,4148,0.0,0.0
2021-05-25 00:00:00-04:00,766.0,795.0,754.0,781.0,6346,0.0,0.0
2021-05-26 00:00:00-04:00,783.0,815.0,770.0,801.0,6121,0.0,0.0
2021-05-27 00:00:00-04:00,809.0,821.5,774.0,775.0,4522,0.0,0.0
2021-05-28 00:00:00-04:00,773.0,841.0,773.0,817.0,4514,0.0,0.0
2021-06-01 00:00:00-04:00,828.0,872.0,816.0,859.0,4613,0.0,0.0
2021-06-02 00:00:00-04:00,861.0,900.0,845.5999755859375,882.0,6269,0.0,0.0
2021-06-03 00:00:00-04:00,873.0,910.0,844.2000122070312,878.0,5325,0.0,0.0
2021-06-04 00:00:00-04:00,879.0,902.0,845.0,898.0,4359,0.0,0.0
2021-06-07 00:00:00-04:00,906.0,920.0,885.0,906.0,5296,0.0,0.0
2021-06-08 00:00:00-04:00,901.0,945.0,897.0,941.0,6289,0.0,0.0
2021-06-09 00:00:00-04:00,936.0,975.0,915.0,923.0,5512,0.0,0.0
2021-06-10 00:00:00-04:00,925.0,957.0,918.0,933.0,3483,0.0,0.0
2021-06-11 00:00:00-04:00,932.0,961.0,926.0,952.0,4085,0.0,0.0
2021-06-14 00:00:00-04:00,953.0,1005.0,953.0,979.0,5252,0.0,0.0
2021-06-15 00:00:00-04:00,970.0,1003.0,944.0,1000.0,5696,0.0,0.0
2021-06-16 00:00:00-04:00,1000.0,1019.0,977.0,1001.0,4903,0.0,0.0
2021-06-17 00:00:00-04:00,991.0,1014.0,918.0,929.0,5097,0.0,0.0
2021-06-18 00:00:00-04:00,929.0,960.0,912.0,944.0,11035,0.0,0.0
2021-06-21 00:00:00-04:00,946.0,993.5999755859375,940.0,962.0,4489,0.0,0.0
2021-06-22 00:00:00-04:00,962.0,975.0,940.0,959.0,4051,0.0,0.0
2021-06-23 00:00:00-04:00,960.0,975.0,940.0,940.0,5672,0.0,0.0
2021-06-24 00:00:00-04:00,950.0,959.0,902.0,930.0,5346,0.0,0.0
2021-06-25 00:00:00-04:00,932.0,938.0,885.0,887.0,53607,0.0,0.0
2021-06-28 00:00:00-04:00,904.5,904.5,855.0,886.0,7779,0.0,0.0
2021-06-29 00:00:00-04:00,884.0,886.5,866.0,867.0,4984,0.0,0.0
2021-06-30 00:00:00-04:00,850.0,856.0,670.0,721.0,29365,0.0,0.0
2021-07-01 00:00:00-04:00,735.0,756.0,715.0,730.0,10595,0.0,0.0
2021-07-02 00:00:00-04:00,733.0,884.0,718.0,847.0,26356,0.0,0.0
2021-07-06 00:00:00-04:00,863.0,909.0,805.0,822.0,13556,0.0,0.0
2021-07-07 00:00:00-04:00,810.0,867.0,807.0,831.0,8262,0.0,0.0
2021-07-08 00:00:00-04:00,801.0,838.0,777.0,831.0,5464,0.0,0.0
2021-07-09 00:00:00-04:00,848.0,865.0,836.5,854.0,3476,0.0,0.0
2021-07-12 00:00:00-04:00,850.0,866.0,823.0,866.0,3764,0.0,0.0
2021-07-13 00:00:00-04:00,858.0,903.0,839.0,897.0,4605,0.0,0.0
2021-07-14 00:00:00-04:00,903.0,925.0,867.0,871.0,3957,0.0,0.0
2021-07-15 00:00:00-04:00,865.0,874.0,833.0,873.0,7550,0.0,0.0
2021-07-16 00:00:00-04:00,868.0,929.0,868.0,874.0,5234,0.0,0.0
2021-07-19 00:00:00-04:00,850.0,875.0,809.0,860.0,6322,0.0,0.0
2021-07-20 00:00:00-04:00,860.0,875.0,843.0,869.0,4585,0.0,0.0
2021-07-21 00:00:00-04:00,877.0,938.0,875.7999877929688,898.0,4100,0.0,0.0
2021-07-22 00:00:00-04:00,905.0,910.0,874.0,877.0,2561,0.0,0.0
2021-07-23 00:00:00-04:00,883.0,905.0,851.0,852.0,2987,0.0,0.0
2021-07-26 00:00:00-04:00,857.0,899.0,856.0,860.0,2720,0.0,0.0
2021-07-27 00:00:00-04:00,860.0,868.0,810.0,817.0,3158,0.0,0.0
2021-07-28 00:00:00-04:00,820.0,840.0,790.5,808.0,3139,0.0,0.0
2021-07-29 00:00:00-04:00,814.0,854.0,808.0,829.0,5668,0.0,0.0
2021-07-30 00:00:00-04:00,817.0,848.0,806.0,835.0,3970,0.0,0.0
2021-08-02 00:00:00-04:00,844.0,862.0,811.0,819.0,4948,0.0,0.0
2021-08-03 00:00:00-04:00,828.0,839.0,767.0,796.0,6928,0.0,0.0
2021-08-04 00:00:00-04:00,783.0,793.0,747.0,769.0,4104,0.0,0.0
2021-08-05 00:00:00-04:00,773.0,811.0,773.0,798.0,3602,0.0,0.0
2021-08-06 00:00:00-04:00,807.0,826.5,800.0,808.0,2620,0.0,0.0
2021-08-09 00:00:00-04:00,806.0,817.0,789.0,791.0,1977,0.0,0.0
2021-08-10 00:00:00-04:00,793.0,806.0,782.0,787.0,2304,0.0,0.0
2021-08-11 00:00:00-04:00,786.0,804.0,751.0,778.0,3125,0.0,0.0
2021-08-12 00:00:00-04:00,780.0,788.0,765.0,775.0,1898,0.0,0.0
2021-08-13 00:00:00-04:00,773.0,773.0,743.0,747.0,2689,0.0,0.0
2021-08-16 00:00:00-04:00,739.0,749.0,721.0,734.0,3103,0.0,0.0
2021-08-17 00:00:00-04:00,722.0,737.0,693.5,710.0,3944,0.0,0.0
2021-08-18 00:00:00-04:00,714.0,766.5,712.0,754.0,4364,0.0,0.0
2021-08-19 00:00:00-04:00,769.5,769.5,712.0,730.0,4624,0.0,0.0
2021-08-20 00:00:00-04:00,728.0,777.0,722.0,773.0,3621,0.0,0.0
2021-08-23 00:00:00-04:00,784.0,795.0,772.0,774.0,2527,0.0,0.0
2021-08-24 00:00:00-04:00,795.0,804.0,780.0,794.0,3243,0.0,0.0
2021-08-25 00:00:00-04:00,804.0,810.0,788.5,799.0,2561,0.0,0.0
2021-08-26 00:00:00-04:00,802.0,810.0,781.0,798.0,2745,0.0,0.0
2021-08-27 00:00:00-04:00,797.0,844.0,797.0,831.0,4283,0.0,0.0
2021-08-30 00:00:00-04:00,830.0,830.0,784.0,791.0,2665,0.0,0.0
2021-08-31 00:00:00-04:00,798.0,829.0,780.0,816.0,3119,0.0,0.0
2021-09-01 00:00:00-04:00,820.0,854.0,807.0,826.0,4690,0.0,0.0
2021-09-02 00:00:00-04:00,869.0,967.0,867.7000122070312,936.0,11230,0.0,0.0
2021-09-03 00:00:00-04:00,935.0,1020.0,927.5,997.0,8155,0.0,0.0
2021-09-07 00:00:00-04:00,1007.0,1050.0,1003.7999877929688,1043.0,6015,0.0,0.0
2021-09-08 00:00:00-04:00,1031.0,1060.0,1006.0,1037.0,7685,0.0,0.0
2021-09-09 00:00:00-04:00,1034.0,1037.0,1001.0,1004.0,3824,0.0,0.0
2021-09-10 00:00:00-04:00,1010.0,1021.0,991.0,995.0,3036,0.0,0.0
2021-09-13 00:00:00-04:00,997.0,1013.0,973.0,1000.0,2841,0.0,0.0
2021-09-14 00:00:00-04:00,1041.0,1080.0,1019.0,1032.0,5302,0.0,0.0
2021-09-15 00:00:00-04:00,1032.0,1064.0,1021.0,1032.0,3763,0.0,0.0
2021-09-16 00:00:00-04:00,1062.0,1140.0,1058.0,1106.0,7076,0.0,0.0
2021-09-17 00:00:00-04:00,1109.0,1120.0,1083.5,1094.0,12789,0.0,0.0
2021-09-20 00:00:00-04:00,1056.0,1065.0,959.5,977.0,4509,0.0,0.0
2021-09-21 00:00:00-04:00,990.0,1033.0,963.0,1013.0,3136,0.0,0.0
2021-09-22 00:00:00-04:00,1023.0,1069.0,1009.9000244140625,1066.0,3057,0.0,0.0
2021-09-23 00:00:00-04:00,1074.0,1085.0999755859375,1052.0,1080.0,2425,0.0,0.0
2021-09-24 00:00:00-04:00,1065.0,1081.0,1044.0,1059.0,2248,0.0,0.0
2021-09-27 00:00:00-04:00,1060.0,1102.0,1060.0,1080.0,2642,0.0,0.0
2021-09-28 00:00:00-04:00,1065.0,1068.0,1038.0,1039.0,2845,0.0,0.0
2021-09-29 00:00:00-04:00,1045.0,1047.5,1000.0,1029.0,2758,0.0,0.0
2021-09-30 00:00:00-04:00,1019.0,1034.0,997.0,999.0,4255,0.0,0.0
2021-10-01 00:00:00-04:00,1012.0,1038.0,991.0,1015.0,8457,0.0,0.0
2021-10-04 00:00:00-04:00,1009.0,1039.0,993.0999755859375,1023.0,3347,0.0,0.0
2021-10-05 00:00:00-04:00,1025.0,1062.0,1018.0,1046.0,2754,0.0,0.0
2021-10-06 00:00:00-04:00,1060.0,1124.0,1047.9000244140625,1120.0,7261,0.0,0.0
2021-10-07 00:00:00-04:00,1126.0,1197.0,1126.0,1182.0,8185,0.0,0.0
2021-10-08 00:00:00-04:00,1182.0,1200.9000244140625,1169.0,1185.0,4193,0.0,0.0
2021-10-11 00:00:00-04:00,1183.0,1183.0,1107.0,1110.0,4287,0.0,0.0
2021-10-12 00:00:00-04:00,1119.0,1179.0,1102.0,1124.0,5091,0.0,0.0
2021-10-13 00:00:00-04:00,1118.0,1134.0,1067.0,1105.0,2911,0.0,0.0
2021-10-14 00:00:00-04:00,1121.0,1121.0,1081.0,1095.0,3823,0.0,0.0
2021-10-15 00:00:00-04:00,1115.0,1133.0,1054.0,1056.0,3495,0.0,0.0
2021-10-18 00:00:00-04:00,1055.0,1076.0,1035.0,1054.0,3455,0.0,0.0
2021-10-19 00:00:00-04:00,1075.0,1075.0,1032.0,1051.0,2621,0.0,0.0
2021-10-20 00:00:00-04:00,1044.0,1073.0,1034.0,1045.0,1987,0.0,0.0
2021-10-21 00:00:00-04:00,1046.0,1076.0,1032.0,1043.0,4450,0.0,0.0
2021-10-22 00:00:00-04:00,1051.0,1051.0,990.0,998.0,3468,0.0,0.0
2021-10-25 00:00:00-04:00,1003.0,1055.0,1003.0,1046.0,3162,0.0,0.0
2021-10-26 00:00:00-04:00,1042.0,1058.0,1031.0,1051.0,2103,0.0,0.0
2021-10-27 00:00:00-04:00,1053.0,1053.0,993.0,1030.0,4475,0.0,0.0
2021-10-28 00:00:00-04:00,1023.0,1059.0,1015.5,1050.0,2720,0.0,0.0
2021-10-29 00:00:00-04:00,1042.0,1053.0,1027.0,1038.0,2300,0.0,0.0
2021-11-01 00:00:00-04:00,1043.0,1111.0,1039.0,1089.0,3108,0.0,0.0
2021-11-02 00:00:00-04:00,1074.0,1074.0,937.0,999.0,12352,0.0,0.0
2021-11-03 00:00:00-04:00,1001.0,1084.0,1000.0,1047.0,4057,0.0,0.0
2021-11-04 00:00:00-04:00,1052.0,1054.0,1006.0,1023.0,2608,0.0,0.0
2021-11-05 00:00:00-04:00,1034.0,1071.0,1023.0,1056.0,3098,0.0,0.0
2021-11-08 00:00:00-05:00,1056.0,1091.0,1044.0,1081.0,4131,0.0,0.0
2021-11-09 00:00:00-05:00,1076.0,1101.0,1065.0,1070.0,2893,0.0,0.0
2021-11-10 00:00:00-05:00,1075.0,1077.0,1040.0,1043.0,2160,0.0,0.0
2021-11-11 00:00:00-05:00,1061.0,1071.0,1041.0,1046.0,2098,0.0,0.0
2021-11-12 00:00:00-05:00,1060.0,1060.0,1029.0,1044.0,2789,0.0,0.0
2021-11-15 00:00:00-05:00,1057.0,1064.0,1001.0,1034.0,5265,0.0,0.0
2021-11-16 00:00:00-05:00,1032.0,1052.0,1025.0,1047.0,2644,0.0,0.0
2021-11-17 00:00:00-05:00,1040.0,1058.0,1025.5,1037.0,1638,0.0,0.0
2021-11-18 00:00:00-05:00,1046.0,1055.0,986.0,1045.0,4906,0.0,0.0
2021-11-19 00:00:00-05:00,1037.0,1050.0,1014.0,1025.0,6013,0.0,0.0
2021-11-22 00:00:00-05:00,1030.0,1044.0999755859375,991.0,1016.0,3338,0.0,0.0
2021-11-23 00:00:00-05:00,1022.0,1022.0,937.0,943.0,4076,0.0,0.0
2021-11-24 00:00:00-05:00,932.0,994.7999877929688,924.0,984.0,5614,0.0,0.0
2021-11-26 00:00:00-05:00,937.0,946.0,885.0,944.0,4106,0.0,0.0
2021-11-29 00:00:00-05:00,974.0,974.0,884.0,888.0,6314,0.0,0.0
2021-11-30 00:00:00-05:00,718.0,807.0,685.0,702.0,17677,0.0,0.0
2021-12-01 00:00:00-05:00,710.0,723.0,677.0,678.0,10490,0.0,0.0
2021-12-02 00:00:00-05:00,671.0,716.0,653.0,697.0,6850,0.0,0.0
2021-12-03 00:00:00-05:00,694.0,707.0,656.0,671.0,6080,0.0,0.0
2021-12-06 00:00:00-05:00,686.5,736.0,686.5,717.0,9743,0.0,0.0
2021-12-07 00:00:00-05:00,740.0,751.0,706.0,730.0,6234,0.0,0.0
2021-12-08 00:00:00-05:00,728.0,745.2000122070312,716.0,732.0,3001,0.0,0.0
2021-12-09 00:00:00-05:00,725.0,762.0,723.0,723.0,3160,0.0,0.0
2021-12-10 00:00:00-05:00,727.0,774.0,716.0,719.0,3530,0.0,0.0
2021-12-13 00:00:00-05:00,732.0,756.0,688.5,695.0,4910,0.0,0.0
2021-12-14 00:00:00-05:00,690.0,736.0,685.0,699.0,4391,0.0,0.0
2021-12-15 00:00:00-05:00,700.0,715.0,674.0,700.0,9825,0.0,0.0
2021-12-16 00:00:00-05:00,722.0,756.0,670.5,677.0,7612,0.0,0.0
2021-12-17 00:00:00-05:00,673.0,713.7999877929688,653.0,656.0,33923,0.0,0.0
2021-12-20 00:00:00-05:00,645.0,652.0,624.0,643.0,7049,0.0,0.0
2021-12-21 00:00:00-05:00,650.0,669.0,648.0,666.0,5335,0.0,0.0
2021-12-22 00:00:00-05:00,666.0,679.0,656.0,666.0,3057,0.0,0.0
2021-12-23 00:00:00-05:00,666.0,681.0,655.0,669.0,3055,0.0,0.0
2021-12-27 00:00:00-05:00,666.0,684.0,654.0,675.0,3720,0.0,0.0
2021-12-28 00:00:00-05:00,672.0,683.0,654.2000122070312,658.0,5123,0.0,0.0
2021-12-29 00:00:00-05:00,700.0,700.0,665.0,670.0,5169,0.0,0.0
2021-12-30 00:00:00-05:00,665.0,698.0,664.0,674.0,4302,0.0,0.0
2021-12-31 00:00:00-05:00,672.0,684.0,662.0,681.0,7460,0.0,0.0
2022-01-03 00:00:00-05:00,693.0,719.0,690.0,705.0,3486,0.0,0.0
2022-01-04 00:00:00-05:00,723.0,745.0,719.0,735.0,4850,0.0,0.0
2022-01-05 00:00:00-05:00,734.0,736.0,680.0,682.0,4461,0.0,0.0
2022-01-06 00:00:00-05:00,684.0,697.0,675.0,680.0,2871,0.0,0.0
2022-01-07 00:00:00-05:00,677.0,689.0,665.5,670.0,3879,0.0,0.0
2022-01-10 00:00:00-05:00,663.0,666.5,634.0,655.0,4670,0.0,0.0
2022-01-11 00:00:00-05:00,651.0,663.0,634.0,659.0,4449,0.0,0.0
2022-01-12 00:00:00-05:00,667.0,670.0,635.0,640.0,3279,0.0,0.0
2022-01-13 00:00:00-05:00,645.0,654.0,635.0,637.0,3110,0.0,0.0
2022-01-14 00:00:00-05:00,627.0,634.5,605.0,615.0,4093,0.0,0.0
2022-01-18 00:00:00-05:00,605.0,624.0,600.0,609.0,4000,0.0,0.0
2022-01-19 00:00:00-05:00,618.0,624.0,604.0,605.0,2510,0.0,0.0
2022-01-20 00:00:00-05:00,608.0,616.0,571.0,574.0,3345,0.0,0.0
2022-01-21 00:00:00-05:00,567.0,591.5,557.0,562.0,4770,0.0,0.0
2022-01-24 00:00:00-05:00,555.0,581.0,534.0,578.0,4639,0.0,0.0
2022-01-25 00:00:00-05:00,577.0,591.0,562.0,580.0,2813,0.0,0.0
2022-01-26 00:00:00-05:00,592.0,598.0,551.0,558.0,3133,0.0,0.0
2022-01-27 00:00:00-05:00,562.0,572.0,539.0,544.0,3099,0.0,0.0
2022-01-28 00:00:00-05:00,540.0,565.0,537.5,565.0,2893,0.0,0.0
2022-01-31 00:00:00-05:00,555.0,602.0,555.0,602.0,3110,0.0,0.0
2022-02-01 00:00:00-05:00,603.0,613.0,582.0,598.0,3577,0.0,0.0
2022-02-02 00:00:00-05:00,603.0,603.0,570.0,589.0,2780,0.0,0.0
2022-02-03 00:00:00-05:00,577.0,588.0,573.0,581.0,1845,0.0,0.0
2022-02-04 00:00:00-05:00,582.0,592.0,562.0,588.0,1936,0.0,0.0
2022-02-07 00:00:00-05:00,588.0,597.0,574.0,590.0,2393,0.0,0.0
2022-02-08 00:00:00-05:00,593.0,617.0,586.0,613.0,1914,0.0,0.0
2022-02-09 00:00:00-05:00,620.0,629.0,603.0,614.0,2572,0.0,0.0
2022-02-10 00:00:00-05:00,601.0,618.0,593.0,593.0,3823,0.0,0.0
2022-02-11 00:00:00-05:00,593.0,604.0,572.0,581.0,2889,0.0,0.0
2022-02-14 00:00:00-05:00,579.0,601.0,577.0,582.0,2362,0.0,0.0
2022-02-15 00:00:00-05:00,589.0,611.0,587.0,607.0,1880,0.0,0.0
2022-02-16 00:00:00-05:00,607.0,607.0,582.0,591.0,1609,0.0,0.0
2022-02-17 00:00:00-05:00,580.0,594.0,577.0,581.0,1893,0.0,0.0
2022-02-18 00:00:00-05:00,573.0,584.0,553.0,557.0,2672,0.0,0.0
2022-02-22 00:00:00-05:00,554.0,560.0,530.0,539.0,2823,0.0,0.0
2022-02-23 00:00:00-05:00,548.0,550.0,508.0,509.0,3905,0.0,0.0
2022-02-24 00:00:00-05:00,486.0,533.5,477.1000061035156,530.0,3659,0.0,0.0
2022-02-25 00:00:00-05:00,534.0,543.0,517.0,538.0,2160,0.0,0.0
2022-02-28 00:00:00-05:00,530.0,550.0,530.0,548.0,3064,0.0,0.0
2022-03-01 00:00:00-05:00,550.0,550.0,528.0,529.0,2256,0.0,0.0
2022-03-02 00:00:00-05:00,535.0,572.0,535.0,544.0,4640,0.0,0.0
2022-03-03 00:00:00-05:00,549.0,564.0,525.0,533.0,2996,0.0,0.0
2022-03-04 00:00:00-05:00,526.0,526.5,500.20001220703125,503.0,2495,0.0,0.0
2022-03-07 00:00:00-05:00,501.0,507.0,477.0,479.0,5109,0.0,0.0
2022-03-08 00:00:00-05:00,427.0,450.0,363.0,389.0,12259,0.0,0.0
2022-03-09 00:00:00-05:00,388.0,417.0,382.0,401.0,4939,0.0,0.0
2022-03-10 00:00:00-05:00,387.0,410.0,378.0,408.0,7900,0.0,0.0
2022-03-11 00:00:00-05:00,413.0,434.0,382.5,387.0,6140,0.0,0.0
2022-03-14 00:00:00-04:00,391.0,394.0,354.0,365.0,5969,0.0,0.0
2022-03-15 00:00:00-04:00,376.0,416.0,376.0,410.0,7668,0.0,0.0
2022-03-16 00:00:00-04:00,398.0,422.5,398.0,416.0,5731,0.0,0.0
2022-03-17 00:00:00-04:00,407.0,419.5,400.0,405.0,4778,0.0,0.0
2022-03-18 00:00:00-04:00,404.0,422.0,394.0,419.0,8647,0.0,0.0
2022-03-21 00:00:00-04:00,423.0,445.0,414.0,434.0,6806,0.0,0.0
2022-03-22 00:00:00-04:00,435.0,442.0,419.0,427.0,5115,0.0,0.0
2022-03-23 00:00:00-04:00,420.0,427.0,400.0,420.0,5392,0.0,0.0
2022-03-24 00:00:00-04:00,419.0,419.0,400.0,403.0,4674,0.0,0.0
2022-03-25 00:00:00-04:00,401.0,416.0,390.0,408.0,8184,0.0,0.0
2022-03-28 00:00:00-04:00,365.0,394.0,345.0,366.0,36153,0.0,0.0
2022-03-29 00:00:00-04:00,376.0,392.0,353.0,382.0,20035,0.0,0.0
2022-03-30 00:00:00-04:00,373.0,373.0,346.0,348.0,20341,0.0,0.0
2022-03-31 00:00:00-04:00,355.0,362.0,338.0,358.0,19382,0.0,0.0
2022-04-01 00:00:00-04:00,356.0,393.0,354.0,375.0,86014,0.0,0.0
2022-04-04 00:00:00-04:00,375.0,391.5,371.0,381.0,11735,0.0,0.0
2022-04-05 00:00:00-04:00,383.0,398.0,362.0,362.0,12278,0.0,0.0
2022-04-06 00:00:00-04:00,360.0,363.1000061035156,344.3999938964844,353.0,9744,0.0,0.0
2022-04-07 00:00:00-04:00,353.0,355.0,336.0,341.0,9197,0.0,0.0
2022-04-08 00:00:00-04:00,339.0,348.5,332.5,339.0,5832,0.0,0.0
2022-04-11 00:00:00-04:00,337.0,346.8999938964844,330.5,341.0,7817,0.0,0.0
2022-04-12 00:00:00-04:00,346.0,357.5,340.0,345.0,4806,0.0,0.0
2022-04-13 00:00:00-04:00,345.0,367.0,340.0,360.0,6318,0.0,0.0
2022-04-14 00:00:00-04:00,361.0,368.0,351.0,362.0,7124,0.0,0.0
2022-04-18 00:00:00-04:00,370.0,381.0,364.0,372.0,7381,0.0,0.0
2022-04-19 00:00:00-04:00,369.0,381.0,360.0,374.0,5009,0.0,0.0
2022-04-20 00:00:00-04:00,375.0,376.0,362.0,368.0,3765,0.0,0.0
2022-04-21 00:00:00-04:00,374.0,375.29998779296875,344.0,349.0,4756,0.0,0.0
2022-04-22 00:00:00-04:00,344.0,349.0,332.0,334.0,4606,0.0,0.0
2022-04-25 00:00:00-04:00,332.0,346.0,330.0,345.0,4551,0.0,0.0
2022-04-26 00:00:00-04:00,339.0,339.0,325.0,326.0,5044,0.0,0.0
2022-04-27 00:00:00-04:00,328.0,332.0,317.0,318.0,4788,0.0,0.0
2022-04-28 00:00:00-04:00,323.0,326.0,308.0,319.0,5532,0.0,0.0
2022-04-29 00:00:00-04:00,316.0,322.0,303.0,304.0,4899,0.0,0.0
2022-05-02 00:00:00-04:00,304.0,312.5,295.0,307.0,5552,0.0,0.0
2022-05-03 00:00:00-04:00,303.0,304.0,294.0,296.0,9103,0.0,0.0
2022-05-04 00:00:00-04:00,298.0,301.0,282.0,299.0,6650,0.0,0.0
2022-05-05 00:00:00-04:00,294.0,295.0,270.0,272.0,5288,0.0,0.0
2022-05-06 00:00:00-04:00,270.0,275.0,260.0,268.0,6521,0.0,0.0
2022-05-09 00:00:00-04:00,261.0,264.0,249.0,252.0,6156,0.0,0.0
2022-05-10 00:00:00-04:00,257.0,268.0,248.0,255.0,7574,0.0,0.0
2022-05-11 00:00:00-04:00,255.0,263.79998779296875,238.0,239.0,5020,0.0,0.0
2022-05-12 00:00:00-04:00,236.0,259.5,234.0,249.0,5254,0.0,0.0
2022-05-13 00:00:00-04:00,253.0,261.0,249.0,249.0,4646,0.0,0.0
2022-05-16 00:00:00-04:00,250.0,253.0,237.0,237.0,4228,0.0,0.0
2022-05-17 00:00:00-04:00,246.0,254.60000610351562,238.0,254.0,6915,0.0,0.0
2022-05-18 00:00:00-04:00,252.0,254.0,236.0,237.0,6249,0.0,0.0
2022-05-19 00:00:00-04:00,234.0,245.0,232.0,235.0,4013,0.0,0.0
2022-05-20 00:00:00-04:00,239.0,239.0,215.0,220.0,7516,0.0,0.0
2022-05-23 00:00:00-04:00,224.0,224.0,208.0,220.0,5595,0.0,0.0
2022-05-24 00:00:00-04:00,218.0,218.0,200.0,203.0,6920,0.0,0.0
2022-05-25 00:00:00-04:00,202.0,220.0,200.0,217.0,6260,0.0,0.0
2022-05-26 00:00:00-04:00,217.0,236.0,217.0,235.0,5266,0.0,0.0
2022-05-27 00:00:00-04:00,237.0,252.0,236.0,250.0,5013,0.0,0.0
2022-05-31 00:00:00-04:00,245.0,253.0,237.0,251.0,5713,0.0,0.0
2022-06-01 00:00:00-04:00,251.0,252.0,240.0,250.0,5887,0.0,0.0
2022-06-02 00:00:00-04:00,251.0,277.0,251.0,270.0,5072,0.0,0.0
2022-06-03 00:00:00-04:00,264.0,277.0,255.0,277.0,5603,0.0,0.0
2022-06-06 00:00:00-04:00,276.0,285.0,269.0,281.0,6125,0.0,0.0
2022-06-07 00:00:00-04:00,276.0,301.0,276.0,296.0,7403,0.0,0.0
2022-06-08 00:00:00-04:00,295.0,296.0,285.0,286.0,3626,0.0,0.0
2022-06-09 00:00:00-04:00,281.0,286.5,275.0,279.0,4635,0.0,0.0
2022-06-10 00:00:00-04:00,272.0,272.5,249.5,253.0,7801,0.0,0.0
2022-06-13 00:00:00-04:00,245.0,246.0,233.0,246.0,5366,0.0,0.0
2022-06-14 00:00:00-04:00,245.0,252.0,218.0,226.0,7738,0.0,0.0
2022-06-15 00:00:00-04:00,227.0,246.0,222.0,245.0,7671,0.0,0.0
2022-06-16 00:00:00-04:00,235.0,238.0,226.0,236.0,8392,0.0,0.0
2022-06-17 00:00:00-04:00,238.0,257.0,233.0,257.0,16777,0.0,0.0
2022-06-21 00:00:00-04:00,260.0,265.0,249.1999969482422,263.0,7238,0.0,0.0
2022-06-22 00:00:00-04:00,262.0,284.0,261.0,283.0,6730,0.0,0.0
